section,vehicle,entry_s,exit_s,travel_s
W_entry,196,49.60305327437355,129.37344544856063,79.77039217418708
W_entry,216,53.40643448715226,126.88937028228725,73.48293579513498
W_entry,239,54.245821325648414,126.59083491352065,72.34501358787224
E_entry,301,51.832630022846395,125.67558061484763,73.84295059200124
E_entry,373,61.813416694829336,129.79750564127585,67.98408894644652
W_entry,188,46.72959600544712,130.14248779605856,83.41289179061144
W_entry,261,61.20365756268966,131.6412148647226,70.43755730203293
W_entry,285,62.56406570841889,132.71222642313222,70.14816071471333
E_entry,353,59.29921017990347,130.18494208494207,70.8857319050386
E_entry,372,62.11296765538828,132.97786796190962,70.86490030652135
E_entry,385,63.89519891296142,134.05596726096059,70.16076834799917
E_entry,394,63.828469750889674,134.0752906976744,70.24682094678474
E_entry,396,65.12443887066692,132.87660025434505,67.75216138367813
E_entry,406,66.20503210588389,134.9564991976299,68.75146709174602
W_entry,122,39.342424242424244,136.70740430872203,97.36498006629779
W_entry,134,41.44350091968118,139.17319458024863,97.72969366056745
W_entry,150,42.520744314266025,138.03806001991182,95.5173157056458
E_entry,199,45.66152512998267,137.43473095737247,91.7732058273898
W_entry,251,59.169048094192775,138.81017378711078,79.64112569291801
E_entry,263,48.654363042463835,138.75613067458633,90.10176763212249
E_entry,305,58.72407211028632,139.13851042196237,80.41443831167604
E_entry,340,57.14735918924187,139.87172868323492,82.72436949399305
E_entry,375,62.9263784807131,138.51133368788038,75.58495520716728
E_entry,410,66.3801164945724,136.69799732125773,70.31788082668533
E_entry,417,69.3263878262348,137.4293975174084,68.10300969117361
E_entry,421,67.71369825708061,137.84206697604412,70.12836871896351
E_entry,424,69.08626332382525,136.31578148710167,67.22951816327642
E_entry,432,70.13387180823345,139.9536262906069,69.81975448237345
E_entry,440,70.46809045226131,139.59893194995422,69.13084149769291
W_entry,149,43.750875386199795,140.53272504425985,96.78184965806005
W_entry,166,45.6414291977203,142.82387801673465,97.18244881901435
W_entry,167,46.043054044250994,143.96168197055823,97.91862792630724
W_entry,176,45.15836575875486,141.68566221142163,96.52729645266677
W_entry,303,63.94405490325781,143.86527724173422,79.92122233847641
W_entry,317,65.56654099905748,142.34921965848582,76.78267865942834
E_entry,344,58.084005457853245,141.00931562963484,82.9253101717816
E_entry,352,60.81738128169663,140.44244372990354,79.6250624482069
W_entry,363,71.6606303808551,143.50070136581763,71.84007098496254
E_entry,367,61.242357286334475,142.16911784694847,80.92676056061399
W_entry,383,73.10224827364702,144.5732265995083,71.47097832586128
E_entry,401,64.74157060518732,141.5806922381506,76.83912163296327
E_entry,403,66.0616030073169,143.29016371710745,77.22856070979054
E_entry,443,71.2590070446159,143.25424836601306,71.99524132139716
E_entry,453,72.38191159230398,142.77383897021704,70.39192737791306
E_entry,466,74.27983883465055,141.07943654886176,66.79959771421122
E_entry,475,74.13520599250936,140.67380598861666,66.53859999610731
E_entry,494,75.56522645442486,143.83511812966503,68.26989167524017
E_entry,497,78.37409406322281,144.06136101499422,65.6872669517714
E_entry,505,77.43882173127692,142.65547054322877,65.21664881195186
W_entry,182,47.6152692948362,145.1783730828998,97.56310378806361
W_entry,200,48.85219375219375,149.7547384978372,100.90254474564344
W_entry,229,53.83179091688089,148.54285825122196,94.71106733434107
W_entry,291,65.78958844020126,149.23613018639276,83.4465417461915
W_entry,328,66.99568868076861,146.76352344410483,79.76783476333623
W_entry,354,70.28503401360544,147.94374389370157,77.65870988009613
W_entry,355,73.23894888408927,145.60908770072348,72.37013881663421
E_entry,451,73.27537510367186,149.38941371452248,76.11403861085061
E_entry,458,75.53376796562453,145.2524047470331,69.71863678140856
E_entry,476,76.80495897252942,149.2826418067227,72.47768283419327
E_entry,486,76.74870843442271,146.06147017045453,69.31276173603182
E_entry,501,79.73001258766408,149.50490324112548,69.7748906534614
E_entry,541,83.3125111998045,149.64224938300623,66.32973818320173
W_entry,195,49.512085911903895,150.8625973613098,101.35051144940591
W_entry,204,51.35046416635723,152.01282817167112,100.66236400531389
W_entry,215,52.27842704887909,153.1788552291064,100.90042818022732
W_entry,248,57.13324611359089,154.33338166832021,97.20013555472931
W_entry,404,76.3340456044744,154.6009427650386,78.26689716056421
E_entry,471,75.58179716844842,155.06495411518173,79.48315694673332
E_entry,534,86.1829368997397,150.86077473390333,64.67783783416363
E_entry,546,85.21816561943167,153.44705651711197,68.2288908976803
E_entry,547,85.47032859613505,152.5828245414899,67.11249594535487
E_entry,557,89.16133333333333,152.3595276435856,63.198194310252276
W_entry,218,57.05094124358243,156.7100286965715,99.65908745298907
W_entry,225,55.334375,155.55147326852975,100.21709826852975
W_entry,238,58.87656405163853,157.84693781407034,98.97037376243182
W_entry,313,67.11211024498886,158.6597874753746,91.54767723038574
W_entry,325,68.60834226236032,156.8831218648569,88.27477960249657
W_entry,347,71.77511975204283,156.90262815508717,85.12750840304435
W_entry,364,74.85968873970094,155.70519875653153,80.84551001683059
W_entry,430,79.37157618978314,155.70475228121745,76.33317609143431
E_entry,502,80.07477835524304,155.38549910995482,75.31072075471178
E_entry,510,85.05183624322697,157.7397646069777,72.68792836375073
E_entry,523,83.21763478986338,157.6701700471215,74.45253525725812
E_entry,530,82.22286425689018,156.5386365161377,74.31577225924752
E_entry,536,87.47933708082961,155.3557101755622,67.87637309473259
E_entry,543,84.95586227971884,158.81393123006026,73.85806895034142
W_entry,224,56.75039468217698,161.8600928400619,105.1096981578849
W_entry,243,60.697938144329896,160.5115999453477,99.81366180101782
W_entry,254,62.90578732469376,163.5612639501687,100.65547662547493
W_entry,260,62.31615531287918,163.18174309313585,100.86558778025667
W_entry,266,64.2265124177457,164.53258685230182,100.30607443455612
W_entry,310,75.51293443210318,161.7992686324588,86.28633420035561
W_entry,349,81.7709781729992,164.6625338712591,82.89155569825989
W_entry,429,82.50253793825222,164.83233266765444,82.32979472940222
W_entry,445,80.94472389283762,161.90764411027567,80.96292021743805
W_entry,507,87.30280225335837,160.35606469002695,73.05326243666859
W_entry,529,88.6782681099084,163.59017675679004,74.91190864688164
E_entry,586,90.95517488147419,161.51293414590853,70.55775926443434
W_entry,278,65.26823552974163,169.2323419611747,103.96410643143308
W_entry,335,70.31428571428572,166.88105994787142,96.5667742335857
W_entry,379,76.37278958190541,167.9610793736138,91.5882897917084
W_entry,395,74.88001833180567,165.7753978779841,90.89537954617842
W_entry,538,90.05318978199813,169.00181037127953,78.9486205892814
E_entry,548,88.14934345506771,167.187223510245,79.03788005517728
E_entry,572,89.88050227407554,165.92669048927982,76.04618821520428
E_entry,574,89.751042742102,165.8744336569579,76.1233909148559
E_entry,578,91.86457373918903,168.06327482349892,76.19870108430989
E_entry,579,91.21754698639015,167.1011456297594,75.88359864336925
E_entry,592,94.36299498345608,168.25304514626293,73.89005016280686
E_entry,593,93.53379809204318,166.97858414079494,73.44478604875175
E_entry,622,95.52898868200073,169.39360526874867,73.86461658674794
E_entry,636,93.2090185891712,167.37001116291285,74.16099257374165
E_entry,659,96.88164845173041,168.64006725461581,71.7584188028854
W_entry,272,67.05213607594936,172.66363875550877,105.61150267955941
W_entry,276,68.70958366064414,173.74547837483615,105.03589471419201
W_entry,281,70.45853613226825,174.89564032697547,104.43710419470722
W_entry,346,68.71923076923076,170.38562134027325,101.66639057104248
W_entry,411,89.88351842910026,172.20821418559012,82.32469575648986
W_entry,422,81.05288095550597,171.5053929019893,90.45251194648333
W_entry,431,92.96901983663943,173.34316748423265,80.37414764759322
E_entry,563,88.37415242232505,171.98011809927021,83.60596567694516
E_entry,587,92.09094557053194,172.9702372393961,80.87929166886417
E_entry,603,95.66567721293991,170.67038247397724,75.00470526103733
E_entry,642,98.47964302942594,170.89734113606005,72.4176981066341
E_entry,650,96.02847249703204,170.5899315609371,74.56145906390505
W_entry,299,72.2427231807952,176.11055143826152,103.86782825746633
W_entry,302,73.8007233273056,178.94729992702506,105.14657659971945
W_entry,397,78.01984213391398,177.67097497198355,99.65113283806957
W_entry,399,88.21814859926917,178.75800488315312,90.53985628388395
E_entry,485,83.37086672420169,177.56289653232045,94.19202980811876
E_entry,556,90.20963417405135,177.60199920031988,87.39236502626854
E_entry,575,90.48837422376056,177.19654133450504,86.70816711074448
E_entry,602,93.17657142857142,178.47856257744732,85.3019911488759
E_entry,607,93.21713501750402,178.96409299655568,85.74695797905166
E_entry,618,94.57447447447447,179.8243766425229,85.24990216804844
E_entry,690,103.3054427838501,175.51264871634314,72.20720593249304
E_entry,711,101.71436280614363,178.94732257411033,77.2329597679667
E_entry,737,104.04079216006532,180.00753492032263,75.9667427602573
E_middle,25,149.45820398545155,182.75593463449619,33.29773064904464
W_entry,324,77.1760082730093,181.60792085716164,104.43191258415234
W_entry,334,78.72353147466245,184.19176714163925,105.4682356669768
W_entry,408,79.52212825933756,182.97503138337936,103.4529031240418
W_entry,415,77.94498918529199,180.4412210746503,102.4962318893583
W_entry,425,91.39598893499308,183.8136555666004,92.41766663160732
E_entry,608,96.89421601416485,180.88209416002059,83.98787814585573
E_entry,627,99.55443196004993,183.10347977381468,83.54904781376476
E_entry,635,100.83115079365079,184.39020548389186,83.55905469024107
E_entry,639,98.18793800539083,182.02793019021908,83.83999218482825
E_entry,673,99.99262774422394,180.14100098967904,80.1483732454551
E_entry,699,109.65315870570107,184.463774348596,74.81061564289492
E_entry,715,107.50853658536585,183.37785541862533,75.86931883325948
E_entry,735,107.23283629950296,182.63569190055017,75.40285560104721
E_entry,748,105.32637071880052,181.47612709317303,76.14975637437252
E_entry,773,108.49229311433986,181.13872883071318,72.64643571637332
E_entry,774,109.97033467671281,182.2688795866309,72.29854490991809
E_entry,781,110.93205108478227,183.75234242197592,72.82029133719365
E_middle,49,154.48396680234708,188.84433049637892,34.36036369403183
E_middle,58,155.64940784603996,189.99080520301226,34.341397356972294
W_entry,338,80.21172728755505,185.80058009817046,105.5888528106154
W_entry,460,82.88485491861287,187.36949276243766,104.48463784382479
W_entry,493,85.87261578415813,188.899142015623,103.02652623146487
W_entry,597,106.38798342541436,187.7533248958498,81.36534147043544
E_entry,606,97.05180581613507,185.18478066863457,88.1329748524995
E_entry,649,102.71349939734833,185.68754041283262,82.97404101548429
E_entry,657,99.76517412935323,185.74996439438078,85.98479026502756
E_entry,667,104.9293439716312,186.99675477623657,82.06741080460537
E_entry,674,101.85209311823564,185.60348567002322,83.75139255178757
E_entry,683,104.66625802685347,187.68244829513694,83.01619026828347
E_entry,703,106.17955865272938,186.70448476330415,80.52492611057477
E_entry,725,102.8798522944154,186.55552835577313,83.67567606135773
E_entry,733,110.80092879256965,186.98704972095382,76.18612092838417
E_entry,744,111.82401247401246,187.80952474857028,75.98551227455782
E_entry,760,109.2635668526555,188.79302949061662,79.52946263796112
E_entry,776,112.5498439589835,188.09733333333332,75.54748937434982
E_entry,792,116.69455654622243,189.1975536091815,72.50299706295908
E_entry,793,115.15007810346411,189.84731219612408,74.69723409265997
E_entry,794,115.60780594258854,188.0713910103919,72.46358506780335
E_entry,796,114.31270135784767,188.9684592065375,74.65575784868982
E_entry,828,115.2896235725363,189.31078569417065,74.02116212163435
E_middle,80,158.0839841688654,192.38568789909758,34.30170373023216
W_entry,358,83.43640167364016,193.6148363413888,110.17843466774865
W_entry,437,84.15920962669219,192.4426323319027,108.28342270521051
W_entry,454,85.73652267527923,194.68627797408718,108.94975529880794
W_entry,480,84.39644211140273,191.2606306587574,106.86418854735467
W_entry,503,90.3609363008442,194.20104819123097,103.84011189038677
W_entry,583,103.70908610670892,191.80016418501953,88.0910780783106
W_entry,584,99.07353703451098,193.8355332660692,94.76199623155823
E_entry,655,103.28378222670315,190.92746832897646,87.6436861022733
E_entry,660,106.5252774174953,193.72786905807098,87.20259164057568
W_entry,661,102.06103151862463,190.96439384302252,88.90336232439789
E_entry,675,108.25127811146808,193.57357533698118,85.3222972255131
E_entry,688,105.31039954661377,192.0772727272727,86.76687318065895
E_entry,706,106.64775107825015,192.58717784331324,85.93942676506309
W_entry,712,108.1483963344788,190.3431533866787,82.19475705219989
E_entry,713,111.01618191433104,195.0190208320455,84.00283891771446
E_entry,720,107.99782244556113,194.69601293814773,86.6981904925866
E_entry,736,109.42934754354042,194.96608035178892,85.5367328082485
E_entry,802,118.67485792670978,192.75398880081448,74.0791308741047
E_entry,803,116.64208902600264,191.578015861973,74.93592683597036
E_entry,815,121.82394627142195,192.7389229636899,70.91497669226796
E_entry,820,118.18224065649808,190.9192737624106,72.73703310591252
E_entry,822,119.71640863820136,190.35895040441406,70.6425417662127
E_entry,834,116.44584469140979,190.50983606557378,74.06399137416399
E_entry,848,126.21069915254238,193.8873180360227,67.67661888348032
E_entry,850,129.9425572519084,195.05320485191797,65.11064760000957
E_entry,861,121.03914529914529,193.93052876152925,72.89138346238396
W_entry,368,85.17206125206425,195.80310065440946,110.63103940234521
W_entry,388,86.67949325826048,196.9687359760658,110.28924271780532
W_entry,477,87.21181351244567,199.99588738972494,112.78407387727927
W_entry,560,92.0033895979141,198.7853648810315,106.78197528311742
W_entry,598,100.36150306748466,196.06720089452105,95.70569782703639
W_entry,605,101.85801952580195,197.03995090325424,95.18193137745229
W_entry,648,100.39361805387041,195.67708427364755,95.28346621977714
W_entry,671,121.39653736006248,197.57718924043132,76.18065188036884
E_entry,751,113.05763723150358,196.18052434456928,83.1228871130657
E_entry,789,114.90554686685434,197.31199830498213,82.40645143812779
E_entry,814,116.51776756653264,198.42339745559585,81.9056298890632
E_entry,837,122.10578085311377,199.75372932838337,77.6479484752696
E_entry,839,124.98678683152093,196.8966056748873,71.90981884336637
E_entry,855,127.10576792580864,196.10260040450737,68.99683247869874
E_entry,870,125.88211069336364,195.82265492719267,69.94054423382903
E_middle,14,164.12938368832408,202.9092894218722,38.779905733548105
W_entry,491,88.65163891779396,202.25536611155167,113.6037271937577
W_entry,516,92.19478021978021,203.36270652036828,111.16792630058806
W_entry,599,96.19080047789724,201.1119665214083,104.92116604351106
W_entry,633,99.03965716933055,204.44642945391647,105.40677228458591
W_entry,676,103.51956018518518,200.45877816604408,96.9392179808589
W_entry,826,125.61907538099621,204.7412470633056,79.12217168230939
E_entry,831,127.37455039461767,203.21643613221636,75.84188573759869
E_entry,832,128.77554749616402,204.04138794376323,75.2658404475992
E_entry,833,128.9903874448259,202.94357105674126,73.95318361191536
E_entry,840,131.7022291884361,204.31967171069505,72.61744252225895
E_entry,856,133.0964516537828,201.28662320274753,68.19017154896474
E_entry,860,124.44194272880404,201.91310617662072,77.47116344781668
E_entry,866,130.32558505850585,205.08023211325087,74.75464705474502
E_entry,879,130.64775148486848,200.1915276690552,69.54377618418673
E_entry,883,134.00507011866236,203.82043211026263,69.81536199160027
E_entry,890,131.84300254452927,201.56589524969547,69.7228927051662
E_entry,926,132.0455252918288,202.70335330791113,70.65782801608233
E_middle,44,170.38690344062152,208.3568933286599,37.969989888038384
E_middle,72,171.57296506524665,209.5440126234586,37.97104755821195
E_middle,81,171.7764912075714,209.74928729991822,37.97279609234681
W_entry,585,94.7227854042004,206.12773301101262,111.40494760681223
W_entry,609,97.70028825366322,207.30676666886936,109.60647841520614
W_entry,685,116.7052042047217,205.95176542207793,89.24656121735623
W_entry,728,111.34531835205992,209.35426807119504,98.00894971913512
W_entry,731,118.11402613962383,208.12346462348856,90.00943848386473
W_entry,864,128.3858719646799,206.12386062365863,77.73798865897874
E_entry,869,136.43118468600449,205.7934901595435,69.36230547353901
E_entry,889,135.2700712143928,207.426981246219,72.15691003182619
E_entry,895,133.6862892223738,205.37881283911878,71.69252361674498
E_entry,909,136.37218934911243,209.2215240158902,72.84933466677776
E_entry,925,133.52170033842683,207.43544999389425,73.91374965546743
E_entry,947,137.9724498542774,209.28482297598416,71.31237312170677
E_middle,16,173.6140608473838,214.0529957070864,40.43893485970261
E_rear,25,190.3422775472568,210.71223810255623,20.36996055529943
E_middle,75,173.48319528698087,211.39704269715352,37.91384741017265
E_middle,96,175.56149486995943,214.33446074922455,38.772965879265115
E_middle,115,175.44586444572084,212.7820322821529,37.336167836432054
E_middle,143,177.04664132531485,214.88872537523451,37.84208404991966
W_entry,841,127.80462633451957,210.9602077992174,83.15558146469782
W_entry,875,130.0398447606727,211.9902922893797,81.950447528707
E_entry,878,137.64255206681466,213.97440610152537,76.33185403471072
E_entry,887,139.0006366530241,213.58635465547047,74.58571800244638
E_entry,904,140.0161355249916,212.10510529674536,72.08896977175377
W_entry,907,135.96805555555554,210.496379525593,74.52832397003746
W_entry,920,137.69185158239358,210.46463798530954,72.77278640291595
E_entry,940,137.92958199356912,212.45777072396533,74.52818873039621
E_entry,960,140.64826288614682,210.35049978796874,69.70223690182192
E_entry,961,143.5787156155214,212.65142157142043,69.07270595589904
E_entry,964,145.22712218783977,213.70451472313795,68.47739253529818
E_entry,972,142.9617417824466,214.71679165904516,71.75504987659855
E_rear,49,196.74045415444567,217.69284808119252,20.95239392674685
E_rear,58,197.8689395119823,218.84055755395684,20.97161804197455
E_middle,117,180.99460262302432,217.32729300250904,36.33269037948472
E_middle,186,185.40989294942784,219.97430123404703,34.56440828461919
E_middle,246,181.08051328278276,215.54655071848984,34.46603743570708
W_entry,446,94.59014171287738,218.56209140435834,123.97194969148096
W_entry,468,96.13149606299213,219.63868069252683,123.5071846295347
W_entry,532,94.57734936226359,216.11083032490976,121.53348096264617
W_entry,571,93.6086734057157,217.4475102164371,123.8388368107214
W_entry,652,116.34826147426982,220.00719030871434,103.65892883444452
E_entry,877,131.13326568428482,219.356109247724,88.22284356343917
E_entry,911,141.83429516080554,218.21372072187378,76.37942556106825
E_entry,928,139.00596642468238,216.67789777259617,77.67193134791378
E_entry,989,147.45607518129347,219.0786623409034,71.62258715960994
E_entry,1019,146.54185230661287,217.95510847170038,71.41325616508752
E_entry,1024,147.75745292644467,219.263598926811,71.50614600036633
E_middle,36,178.87322910019145,220.35151553825537,41.47828643806392
E_middle,38,181.06398277856317,222.83385386543281,41.76987108686964
E_rear,80,200.2010290237467,221.18530343007916,20.984274406332446
E_middle,175,184.97780952904324,220.69688410177503,35.719074572731785
W_entry,487,97.62452673759844,222.97154540327128,125.34701866567283
W_entry,506,99.06692470091484,224.32285161646863,125.25592691555379
W_entry,528,101.02822488584474,223.62692526285878,122.59870037701404
W_entry,544,96.38326859444683,220.7437160143984,124.36044741995156
W_entry,567,97.84216524216524,221.86388068517425,124.02171544300901
E_entry,874,130.02630040199782,220.97526822177613,90.94896781977832
E_entry,902,135.19022093125605,220.56316700771288,85.37294607645683
E_entry,919,144.39213157513404,223.5383607658717,79.14622919073764
W_entry,921,145.1975230345818,222.8294380125422,77.6319149779604
E_entry,929,145.7163799232191,224.66841605641443,78.95203613319532
E_entry,941,147.26287215411557,221.37160120845923,74.10872905434366
W_entry,943,143.42230439859867,221.10821368110854,77.68590928250987
W_entry,963,146.5097942015923,221.85234360639666,75.34254940480434
W_entry,981,147.97547693374958,224.93843537414966,76.96295844040009
E_entry,1002,149.14107668582642,220.21294552390034,71.07186883807393
E_entry,1021,149.3074718897352,222.2933905989024,72.98591870916718
E_entry,1026,150.74397905759162,223.30297684041147,72.55899778281986
E_entry,1033,149.10485196554114,220.186887835703,71.08203587016186
E_middle,191,190.22648881866797,229.72484807972776,39.49835926105979
W_entry,542,102.93095134979067,225.47218309859156,122.54123174880088
W_entry,566,104.47907505686125,227.97021233017,123.49113727330875
W_entry,640,114.64805757622659,225.25207022879655,110.60401265256996
W_entry,702,109.41490828511633,226.58284905790597,117.16794077278965
W_entry,741,114.36217228464419,229.28872383524646,114.92655155060227
W_entry,873,144.94625668449197,229.1688323201621,84.22257563567013
W_entry,884,146.9241517694272,227.37821539256197,80.45406362313477
E_entry,958,151.341576819407,228.22933881512435,76.88776199571734
E_entry,978,148.65500582072175,226.9042213502909,78.24921552956914
E_entry,1010,147.57580739186196,225.79280095194022,78.21699356007827
E_entry,1063,153.40760344465448,228.03165836007372,74.62405491541924
E_entry,1085,153.77099792099793,229.3485781197725,75.57758019877457
E_entry,1091,155.1891911704814,229.0685247167868,73.87933354630542
E_entry,1132,158.1430816016219,229.1080837529817,70.96500215135981
E_middle,217,195.26076040603039,234.30359802979336,39.04283762376298
W_entry,629,106.01479238754325,230.73450955001618,124.71971716247293
W_entry,693,107.34063199105145,232.187063192096,124.84643120104454
W_entry,761,115.95148777895855,233.64445318646736,117.69296540750881
W_entry,784,119.33647092688543,234.9031844316674,115.56671350478197
E_entry,945,150.21460902364717,234.43411959709294,84.21951057344577
E_entry,966,152.83843482574724,230.2473684210526,77.40893359530537
E_entry,975,154.30515437611635,232.71850202959277,78.41334765347642
E_entry,1046,156.54458346366386,231.83517835946773,75.29059489580388
E_entry,1055,157.76901482493955,233.0303995006242,75.26138467568467
E_entry,1076,156.44142700766244,231.78380672543258,75.34237971777014
E_entry,1094,159.1306632596378,233.85650793650794,74.72584467687014
E_entry,1097,156.52803981765746,230.22634671890302,73.69830690124556
E_entry,1104,159.28966119455117,235.00582191780822,75.71616072325705
E_rear,14,211.77792034404942,235.46850426585524,23.690583921805825
E_middle,111,193.64569662699716,236.38247863247864,42.73678200548147
E_middle,142,194.3765225623225,235.39892710634268,41.02240454402019
E_middle,159,194.85718390804598,237.56270167875107,42.705517770705086
E_middle,170,196.10311037003783,238.6944671590609,42.59135678902308
E_middle,174,200.46504590864467,237.36489045778,36.89984454913534
E_middle,201,196.8999937351209,237.61935726367224,40.719363528551355
E_middle,220,196.41036223277908,235.35811225914549,38.94775002636641
E_middle,365,201.99965574740466,238.77189588239037,36.77224013498571
W_entry,672,114.72926347009391,238.76630705953744,124.03704358944353
W_entry,775,117.44028767655824,240.04823810471828,122.60795042816004
W_entry,786,122.86953793496862,236.16622998544395,113.29669205047533
E_entry,931,143.13818207721897,235.61543942992873,92.47725735270976
E_entry,951,146.04444444444445,236.90518227551513,90.86073783107068
E_entry,983,150.42835371967115,236.76550495662948,86.33715123695833
W_entry,1029,158.04972067039105,239.5869504179695,81.53722974757844
E_entry,1051,155.17702808112324,239.11234567901235,83.93531759788911
E_entry,1068,152.54274007144357,238.01068902808646,85.46794895664289
